year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,total_sales,transfer_ratio,demand,date
2020,1,ANHEUSER BUSCH INC,23082,BUD LIGHT LIME 2/12 CAN - 12OZ,BEER,3.0,5.0,87.0,90.0,0.05555555555555555,95.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23083,BUD LIGHT LIME 18PK CAN - 12OZ,BEER,0.0,0.0,205.0,205.0,0.0,205.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23084,BUD LIGHT LIME 18PK-NR - 12OZ,BEER,0.0,0.0,68.0,68.0,0.0,68.0,2020-01-01
2020,1,VICTORY BREWING COMPANY LLC,23092,VICTORY PRIMA PILS 1/2 KEG,KEGS,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,C MONDAVI & SONS,23108,CHARLES KRUG S/BLC VV - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,ANHEUSER BUSCH INC,23109,STELLA ARTOIS NR - 12/22OZ,BEER,1.42,0.0,170.92,172.33999999999997,0.0,172.33999999999997,2020-01-01
2020,1,ANHEUSER BUSCH INC,23133,BUD 1/6K,KEGS,0.0,0.0,48.0,48.0,0.0,48.0,2020-01-01
2020,1,SIERRA NEVADA BREWING CO,23135,SIERRA NEVADA CELEBRATION ALE 2/12 NR - 12OZ,BEER,3.54,0.0,0.0,3.54,0.0,3.54,2020-01-01
2020,1,MILLER BREWING COMPANY,23143,PERONI 1/2K,KEGS,0.0,0.0,27.0,27.0,0.0,27.0,2020-01-01
2020,1,SIERRA NEVADA BREWING CO,23146,SIERRA NEVADA HOPPY ANNIVERSARY 12PK NR,BEER,3.0,18.0,82.0,85.0,0.21176470588235294,103.0,2020-01-01
2020,1,MILLER BREWING COMPANY,23166,PERONI 2/12 NR - 12OZ,BEER,3.5,2.0,86.5,90.0,0.022222222222222223,92.0,2020-01-01
2020,1,SAZERAC CO,23167,WELLER BOURBON 107P - 750ML,LIQUOR,15.51,16.0,0.0,15.51,1.0315925209542232,31.509999999999998,2020-01-01
2020,1,MILLER BREWING COMPANY,23179,MILLER 64 2/12 NR - 12OZ,BEER,0.0,0.0,16.0,16.0,0.0,16.0,2020-01-01
2020,1,TRADEWINDS SPECIALTY IMPORTS LLC,231869,LA SUERTE DE ARRAYAN GARNACHA - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,TRADEWINDS SPECIALTY IMPORTS LLC,231871,FINCA FABIAN TEMP/PET VER - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,LUNEAU USA INC,231873,CH BEL-AIR LACLOTTE BORD - 750ML,WINE,0.24,0.0,0.0,0.24,0.0,0.24,2020-01-01
2020,1,LUNEAU USA INC,231879,CH TARIN BORD - 750ML,WINE,0.0,0.0,16.0,16.0,0.0,16.0,2020-01-01
2020,1,VIGNOBLES LVDH USA INC,231889,CH GACHON MONTAGNE ST EMILION - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231911,VINO DEL PASO CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231919,LEGENDARY EST SERIES S/BLC - 750ML,WINE,1.24,1.92,7.0,8.24,0.23300970873786406,10.16,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231921,LEGENDARY EST SERIES P/NOIR - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231923,LEGENDARY EST SERIES CAB - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231925,LEGENDARY EST SERIES MER - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231927,LEGENDARY EST SERIES CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DIAGEO NORTH AMERICA INC,23193,GUINNESS STOUT 2/12 NR - 12OZ,BEER,206.04,237.0,617.0,823.04,0.2879568429237947,1060.04,2020-01-01
2020,1,PWSWN INC,231935,KARAS DYUTICH SW SPARK MUSCAT - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,231962,DOLIN BLC VERMOUTH - 375ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231968,OLARRA CLASICO RESA RIOJA - 750ML,WINE,1.62,0.0,0.0,1.62,0.0,1.62,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231970,BODEGAS EGO MARIONETTE - 750ML,WINE,2.32,0.0,2.0,4.32,0.0,4.32,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231972,CLOS D' ARGENTINE MALB RESA - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231974,BODEGAS ONDARRE RIVALLANA CRIANZA RIOJA - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231982,ADEGA DA CARTUXA RED - 750ML,WINE,1.5,1.0,0.0,1.5,0.6666666666666666,2.5,2020-01-01
2020,1,DMV DISTRIBUTING LLC,231984,CASA SANTOS LIMA RESA - 750ML,WINE,0.5,0.0,0.0,0.5,0.0,0.5,2020-01-01
2020,1,MASS BAY BREWING CO,23199,HARPOON CRAIC RED IPA 4/6 NR,BEER,1.16,1.0,12.0,13.16,0.07598784194528875,14.16,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232004,LEGENDARY EST SERIES CAB - 1.5L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232008,BODEGAS TONEL 46 RES MALB - 750ML,WINE,5.94,6.0,11.92,17.86,0.335946248600224,23.86,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232010,RUBUS S/BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232020,PALACIO DEL BURGO RIOJA CRIANZA (METAL) - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,PWSWN INC,232028,CAMILLE CAYRAN CAVE DE CAIRANNE L' ELEGANTE BIO RED - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-01-01
2020,1,MILLER BREWING COMPANY,23203,COORS LIGHT SUITCASE CANS 24/12OZ,BEER,0.0,0.0,53.0,53.0,0.0,53.0,2020-01-01
2020,1,CANTINIERE IMPORTS & DISTRIBUTING INC,232056,MASTROJANNI ROS D'MONT - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232078,CINTA MONT-ABRZ - 750ML,WINE,4.59,7.0,1.0,5.59,1.2522361359570662,12.59,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232096,LEGENDARY EST SERIES MER - 1.5L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232098,CH PEYNAUD-BAGNAC BORD - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,CANTINIERE IMPORTS & DISTRIBUTING INC,232114,MASTROJANNI SAN PIO CAB/SANG - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,232124,DUMOL RR P/NOIR 77430A - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232128,FAUST CAB - 750ML,WINE,2.04,4.0,6.0,8.04,0.49751243781094534,12.04,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,23213,P MASSON BRANDY VS - 375ML,LIQUOR,17.28,19.0,1.0,18.28,1.0393873085339167,37.28,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232134,THE HARRISON P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232138,MICHAEL DAVID FREAKSHOW RED,WINE,0.58,1.0,6.0,6.58,0.1519756838905775,7.58,2020-01-01
2020,1,LEGENDS LTD,23215,DACHOUFFE LA CHOUFFE 6/4 NR - 11.2OZ,BEER,0.33,1.0,5.0,5.33,0.18761726078799248,6.33,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232152,DOM DE L'ECU LUDWIG HAHN CREMANT DE LOIRE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232162,PACIFIC PINOT CELLARS P/NOIR - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,PWSWN INC,232202,BODEGA MALMA P15 MALB - 750ML,WINE,0.75,1.0,22.0,22.75,0.04395604395604396,23.75,2020-01-01
2020,1,DIAGEO NORTH AMERICA INC,23221,JOHNNIE WALKER BLACK LABEL - 50ML,LIQUOR,4.53,9.0,0.0,4.53,1.9867549668874172,13.530000000000001,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232240,SILK & SPICE RED BLEND - 750ML,WINE,8.6,9.0,61.0,69.6,0.12931034482758622,78.6,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232310,RUBUS WINE SEL CAB AVA CA - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232332,GRAND MOSCATO PINAPL - 750ML,WINE,0.16,0.0,0.0,0.16,0.0,0.16,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,232334,REVOLUTION EL LIBERTADOR CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232338,OAKWOOD MER - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232340,OAKWOOD CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232342,OAKWOOD CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,LEGENDS LTD,23235,LAGUNITAS BROWN SHUGGA 4/6 NR - 12OZ,BEER,0.5,0.0,6.0,6.5,0.0,6.5,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232376,DIAMANT ROYAL BRUT BL/BL - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232396,THE BUTCHER'S DAUGHTER MUSCAT PREM SPARK KOS 15 CLOSEOUT - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,232402,DEEP CREEK P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PUNTO VINO LLC,232408,ALCESTI FRAPPATO - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PWSWN INC,232414,CH BURGOZONE COLLECT PHILIPPE - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232424,ZENA CROWN 'THE SUM' P/NOIR - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232426,COPAIN LES VOISINS SYRAH-750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232436,J VIDAL FLEURY CDR  ROUGE - 750ML,WINE,0.0,0.0,9.0,9.0,0.0,9.0,2020-01-01
2020,1,LEGENDS LTD,23244,HITACHINO XH 4/6 NR - 11.2OZ,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,LEGENDS LTD,23247,HITACHINO WHITE ALE 4/6 NR - 11.2OZ,BEER,0.0,0.0,14.0,14.0,0.0,14.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232492,LE PETIT CABOCHE ROSE - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,LEGENDS LTD,23251,HITACHINO CLASSIC 4/6 NR - 11.2OZ,BEER,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,PWSWN INC,232516,F2F RED BLEND AN ELEGANT COMP - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232524,LOMAS DEL VALLE S/BLC - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232526,LOMAS DEL VALLE P/NOIR - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232556,SIDURI S RITA HILLS P/NOIR - 750ML,WINE,0.16,0.0,0.0,0.16,0.0,0.16,2020-01-01
2020,1,FLYING DOG BREWERY LLLP,23258,FLYING DOG SNAKE DOG 1/2K,KEGS,0.0,0.0,29.0,29.0,0.0,29.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232580,VILLA JOLANDA MOSCATO PASSION FRUIT - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232582,CELLIER DU RHONE CDR - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232586,ZIOBAFFA ORG P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232588,ZIOBAFFA ORG TOSCANA - 750ML,WINE,0.0,0.92,3.0,3.0,0.3066666666666667,3.92,2020-01-01
2020,1,ELITE WINES IMPORTS,232600,UMANI RONCHI PODERE MONTPUL D'ABRU - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232616,DOM CORNE LOUP TAVEL ROSE - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232620,MARGARETT'S VYD ROMER RED - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PWSWN INC,232646,F2F CHARD WITH A TOUCH OF OAK - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,232650,FIDENCIO MEZCAL CLASS - 750ML,LIQUOR,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232656,TERRA VEGA P/NOIR KOS - 375ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,ELITE WINES IMPORTS,232662,DOM BERTHET RAYNE CDR RGE 15 - 750ML,WINE,0.24,0.0,13.0,13.24,0.0,13.24,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232688,ALAIN DE LA TREILLE CAB/FR - 750ML,WINE,0.08,0.0,4.0,4.08,0.0,4.08,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232708,FRENCH ESCAPE ROSE - 750ML,WINE,2.26,2.0,0.0,2.26,0.8849557522123894,4.26,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232710,HAYES RANCH MER - 750ML,WINE,0.0,0.0,10.0,10.0,0.0,10.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232712,HAYES RANCH P/GRIG - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,232770,AMARO SFUMATO RABARBARO - 750ML,LIQUOR,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232786,JP AZEITAO ROSE SYR - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,GRAPES OF SPAIN INC,232794,PENALBA HERRAIZ SL CARRAVID RIBERA DEL DUERO - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,232806,MEGA PETITE PET SIRAH - 750ML,WINE,0.32,0.0,0.0,0.32,0.0,0.32,2020-01-01
2020,1,HEINEKEN USA,23282,HEINEKEN LIGHT 2/12 FP CAN - 12OZ,BEER,2.5,4.0,43.0,45.5,0.08791208791208792,49.5,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232820,CAMBRIA ROSE OF P/NOIR - 750ML,WINE,0.4,0.0,0.0,0.4,0.0,0.4,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232822,MAISON FABRE C'PROV SERPOLET ROSE - 750ML,WINE,4.73,0.0,1.0,5.73,0.0,5.73,2020-01-01
2020,1,JACKSON FAMILY ENTERPRISES INC,232824,LA CREMA MONTEREY P/NOIR ROSE - 750ML,WINE,3.98,1.0,8.0,11.98,0.08347245409015025,12.98,2020-01-01
2020,1,VIGNOBLES LVDH USA INC,232840,LEMONSCATO - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232842,LEXICON CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,232866,PRIMUS THE BLEND - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,LUNEAU USA INC,232874,CASTANEDA WH SANGRIA  - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,LUNEAU USA INC,232876,CASTANEDA RED SANGRIA  - 750ML,WINE,0.0,0.0,9.0,9.0,0.0,9.0,2020-01-01
2020,1,GRAPES OF SPAIN INC,232900,BOVALE ROSE - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232910,VECCHIO MARONE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232914,RES DURAND S/BLC - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,232934,FOUNDING SPIRITS RYE WHISKEY - 750ML,LIQUOR,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,232946,HAKUTSURU SUP JUNMAI GINJO SAKE - 300ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,232948,HAKUTSURU SHO-UNE PREM JUNMAI DAI GINJO SAKE - 720ML,WINE,0.33,2.0,0.0,0.33,6.0606060606060606,2.33,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,232950,LEXICON S/BLC - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232954,CH MONTAUD ROSE COTES DE PROV BIB- 3L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,ELITE WINES IMPORTS,232962,AVERAEN WILLAMETTE VLY P/NOIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PUNTO VINO LLC,232970,ALAIA MARISA - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,232974,RUBY RED CARBONATED ROSE FIRST PRESS - 750ML,WINE,0.25,1.0,2.0,2.25,0.4444444444444444,3.25,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,232996,CROWDED HOUSE S/BLC - 750ML,WINE,0.57,0.0,1.0,1.5699999999999998,0.0,1.5699999999999998,2020-01-01
2020,1,WASHBURN WINE CO,2330,COOPERS PALE ALE 4/6 NR - 12OZ,BEER,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233008,MAISON DE LA VILLETTE VIOG - 750ML,WINE,1.06,1.0,4.0,5.0600000000000005,0.19762845849802368,6.0600000000000005,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233010,BROTTE CREATION GROSSET CDR VILLAGES CAIRANNE - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23307,MICHELOB ULTRA 24/12 PREPRINT LSE-NR,BEER,23.0,32.0,363.96,386.96,0.0826958858796775,418.96,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,233082,AVALON RED BLEND - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233106,FAMIGLIA CASTELLANI CHN COLLI SENESI - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233120,CH MONTAUD ROSE C'PROV - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,CROWN IMPORTS,23314,CORONA EXTRA 18PK NR - 12OZ,BEER,2.0,2.0,3488.0,3490.0,0.0005730659025787965,3492.0,2020-01-01
2020,1,ELITE WINES IMPORTS,233152,COLLOSORBO BRUN-MONTAL 12 - 750ML,WINE,0.0,1.0,0.0,0.0,inf,1.0,2020-01-01
2020,1,PABST BREWING CO,23316,PABST 4/6 CANS - 16OZ,BEER,0.0,0.0,210.92,210.92,0.0,210.92,2020-01-01
2020,1,PUNTO VINO LLC,233168,STEININGER ROSE OF CAB - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,CROWN IMPORTS,23318,MODELO ESPECIAL 18PK CAN - 12OZ,BEER,0.0,0.0,1878.0,1878.0,0.0,1878.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233180,LES DAUPHINS CDR VILLAGES ORG - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,SIERRA NEVADA BREWING CO,23320,SIERRA NEVADA TORPEDO ALE 4/6 NR - 12OZ,BEER,39.75,45.0,171.0,210.75,0.21352313167259787,255.75,2020-01-01
2020,1,GRAPES OF SPAIN INC,233220,CYGNUS BRUT CAVA ORG - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,GRAPES OF SPAIN INC,233222,U MES U FAN TRES BRUT ROSE CAVA - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,233224,CUVEE JEAN-LOUIS ICE BDB MY PARIS SECRET - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233228,GEMMA DI LUNA SPARK MOSCATO - 750ML,WINE,5.92,10.0,15.0,20.92,0.4780114722753346,30.92,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233230,JAM CELLARS TOAST SPARK - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,233234,CASA SANTOS LIMA COLOSSAL RESA - 750ML,WINE,0.0,0.0,15.0,15.0,0.0,15.0,2020-01-01
2020,1,CROWN IMPORTS,23324,CORONA LIGHT 18PK NR - 12OZ,BEER,0.0,0.0,51.0,51.0,0.0,51.0,2020-01-01
2020,1,LEGENDS LTD,23325,GOLDEN PHEASANT 5/4 NR - 16.9OZ,BEER,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,233268,86 COMPANY AYLESBURY DUCK VODKA - 1L,LIQUOR,0.17,0.0,0.0,0.17,0.0,0.17,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233286,HOUSE WINE ROSE CAN                471783 - 355ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233288,HOUSE WINE CHARD CAN             471790 - 355ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233290,HOUSE WINE RED BLEND CAN     471787  - 355ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,PUNTO VINO LLC,233308,CASA BELLA LAMB DOLCE - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,DMV DISTRIBUTING LLC,233310,PAMPELONNE BLOOD ORANGE SPRITZ CAN - 250ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233314,DOM DE LA CHANADE-LES RIALS - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,233318,MARGARETT'S VYD MER - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PWSWN INC,233330,BULGARIANA ROSE - 750ML,WINE,0.16,0.0,0.0,0.16,0.0,0.16,2020-01-01
2020,1,CONSTELLATION BRANDS,23353,REX GOLIATH MER - 750ML,WINE,0.58,0.0,0.0,0.58,0.0,0.58,2020-01-01
2020,1,BOSTON BEER CORPORATION,23355,TWISTED TEA CANS - 24OZ,BEER,0.0,0.0,141.0,141.0,0.0,141.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23357,KONA LONGBOARD 4/6 NR - 12OZ,BEER,12.0,12.0,83.0,95.0,0.12631578947368421,107.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,233574,CHAVO MALO TEQ BLANCO - 1L,LIQUOR,0.0,0.0,8.0,8.0,0.0,8.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23358,KONA FIREROCK 4/6 NR - 12OZ,BEER,2.0,0.0,0.0,2.0,0.0,2.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,233580,STRAIGHT SHOOTER W/V P/NOIR - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,CONSTANTINE WINES INC,233582,SEA MONSTER ECLECTIC WHITE - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,PUNTO VINO LLC,233634,VENTURINI BALDINI QUARANTA LAMB SPUM EX BRUT - 750ML,WINE,0.17,0.0,0.0,0.17,0.0,0.17,2020-01-01
2020,1,PUNTO VINO LLC,233638,VENTURINI BALDINI RUBINO DEL CERRO LAMB SPUM BRUT - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,ANHEUSER BUSCH INC,23364,LANDSHARK LAGER 1/6K,KEGS,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,FOWLES WINE USA INC,233666,FARM TO TABLE P/NOIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
